Burr. . B Bu Bur Burr . r. rr. urr. burr InitCap nonNum 5 maleName no lastName no no no noEditors 0 stopPunct author
Elastic a E El Ela Elas c ic tic stic elastic InitCap nonNum 0 no no no no no no noEditors 1 others title
matching a m ma mat matc g ng ing hing matching others nonNum 0 no no no no no no noEditors 1 others title
of a o of of of f of of of of others nonNum 48 no no no no placeName publisherName noEditors 2 others title
line a l li lin line e ne ine line line others nonNum 4 no no lastName no no no noEditors 2 others title
drawings. . d dr dra draw . s. gs. ngs. drawings others nonNum 0 no no no no no no noEditors 2 stopPunct title
IEEE A I IE IEE IEEE E EE EEE IEEE ieee AllCap nonNum 32 no no no no no publisherName noEditors 3 others journal
Trans. . T Tr Tra Tran . s. ns. ans. trans InitCap nonNum 0 no no no no no no noEditors 3 stopPunct journal
Pattern a P Pa Pat Patt n rn ern tern pattern InitCap nonNum 0 no no no no no no noEditors 4 others journal
Analysis a A An Ana Anal s is sis ysis analysis InitCap nonNum 0 no no no no no no noEditors 4 others journal
and a a an and and d nd and and and others nonNum 0 no no no no no no noEditors 4 others journal
Machine a M Ma Mac Mach e ne ine hine machine InitCap nonNum 0 no no no no no no noEditors 5 others journal
Intelligence, , I In Int Inte , e, ce, nce, intelligence InitCap nonNum 0 no no no no no no noEditors 5 contPunct journal
3(6), , 3 3( 3(6 3(6) , ), 6), (6), 36 others possibleVol 0 no no no no no no noEditors 6 contPunct volume
708-713, , 7 70 708 708- , 3, 13, 713, 708713 others possiblePage 0 no no no no no no noEditors 6 contPunct pages
1981. . 1 19 198 1981 . 1. 81. 981. 1981 others year 0 no no no no no no noEditors 7 stopPunct date

Wermuth, , W We Wer Werm , h, th, uth, wermuth InitCap nonNum 0 no no no no no no noEditors 0 contPunct author
N., , N N. N., N., , ., N., N., n singleCap nonNum 32 no no no no no publisherName noEditors 0 contPunct author
& & & & & & & & & & empty AllCap nonNum 0 no no no no no no noEditors 0 others author
Lauritzen, , L La Lau Laur , n, en, zen, lauritzen InitCap nonNum 4 no no lastName no no no noEditors 1 contPunct author
S. . S S. S. S. . S. S. S. s singleCap nonNum 32 no no no no no publisherName noEditors 1 stopPunct author
L. . L L. L. L. . L. L. L. l singleCap nonNum 0 no no no no no no noEditors 2 stopPunct author
(1983). . ( (1 (19 (198 . ). 3). 83). 1983 others year 0 no no no no no no noEditors 2 stopPunct date
Graphical a G Gr Gra Grap l al cal ical graphical InitCap nonNum 0 no no no no no no noEditors 3 others title
and a a an and and d nd and and and others nonNum 0 no no no no no no noEditors 3 others title
recursive a r re rec recu e ve ive sive recursive others nonNum 0 no no no no no no noEditors 3 others title
models a m mo mod mode s ls els dels models others nonNum 0 no no no no no no noEditors 4 others title
for a f fo for for r or for for for others nonNum 32 no no no no no publisherName noEditors 4 others title
contingency a c co con cont y cy ncy ency contingency others nonNum 0 no no no no no no noEditors 5 others title
tables. . t ta tab tabl . s. es. les. tables others nonNum 4 no no lastName no no no noEditors 5 stopPunct title
Biometrika, , B Bi Bio Biom , a, ka, ika, biometrika InitCap nonNum 0 no no no no no no noEditors 6 contPunct journal
70, , 7 70 70, 70, , 0, 70, 70, 70 others 2dig 0 no no no no no no noEditors 6 contPunct volume
537-552. . 5 53 537 537- . 2. 52. 552. 537552 others possiblePage 0 no no no no no no noEditors 6 stopPunct pages

D. . D D. D. D. . D. D. D. d singleCap nonNum 0 no no no no no no noEditors 0 stopPunct author
Lomet a L Lo Lom Lome t et met omet lomet InitCap nonNum 0 no no no no no no noEditors 0 others author
and a a an and and d nd and and and others nonNum 0 no no no no no no noEditors 0 others author
Mark a M Ma Mar Mark k rk ark Mark mark InitCap nonNum 5 maleName no lastName no no no noEditors 1 others author
R. . R R. R. R. . R. R. R. r singleCap nonNum 0 no no no no no no noEditors 1 stopPunct author
Tuttle. . T Tu Tut Tutt . e. le. tle. tuttle InitCap nonNum 20 no no lastName no placeName no noEditors 1 stopPunct author
Redo a R Re Red Redo o do edo Redo redo InitCap nonNum 4 no no lastName no no no noEditors 2 others title
Recovery a R Re Rec Reco y ry ery very recovery InitCap nonNum 0 no no no no no no noEditors 2 others title
after a a af aft afte r er ter fter after others nonNum 0 no no no no no no noEditors 2 others title
System a S Sy Sys Syst m em tem stem system InitCap nonNum 0 no no no no no no noEditors 3 others title
Crashes. . C Cr Cra Cras . s. es. hes. crashes InitCap nonNum 0 no no no no no no noEditors 3 stopPunct title
In a I In In In n In In In in InitCap nonNum 4 no no lastName no no no noEditors 3 others booktitle
Proc. . P Pr Pro Proc . c. oc. roc. proc InitCap nonNum 0 no no no no no no noEditors 4 stopPunct booktitle
of a o of of of f of of of of others nonNum 48 no no no no placeName publisherName noEditors 4 others booktitle
the a t th the the e he the the the others nonNum 32 no no no no no publisherName noEditors 4 others booktitle
21st a 2 21 21s 21st t st 1st 21st 21st others ordinal 0 no no no no no no noEditors 5 others booktitle
International a I In Int Inte l al nal onal international InitCap nonNum 32 no no no no no publisherName noEditors 5 others booktitle
Conference a C Co Con Conf e ce nce ence conference InitCap nonNum 0 no no no no no no noEditors 5 others booktitle
on a o on on on n on on on on others nonNum 4 no no lastName no no no noEditors 6 others booktitle
Very a V Ve Ver Very y ry ery Very very InitCap nonNum 0 no no no no no no noEditors 6 others booktitle
Large a L La Lar Larg e ge rge arge large InitCap nonNum 4 no no lastName no no no noEditors 6 others booktitle
Data a D Da Dat Data a ta ata Data data InitCap nonNum 0 no no no no no no noEditors 7 others booktitle
Bases, , B Ba Bas Base , s, es, ses, bases InitCap nonNum 0 no no no no no no noEditors 7 contPunct booktitle
Zurich, , Z Zu Zur Zuri , h, ch, ich, zurich InitCap nonNum 20 no no lastName no placeName no noEditors 7 contPunct location
Sept. . S Se Sep Sept . t. pt. ept. sept InitCap nonNum 12 no no lastName monthName no no noEditors 8 stopPunct date
1995. . 1 19 199 1995 . 5. 95. 995. 1995 others year 0 no no no no no no noEditors 8 stopPunct date

A. . A A. A. A. . A. A. A. a singleCap nonNum 32 no no no no no publisherName noEditors 0 stopPunct author
V. . V V. V. V. . V. V. V. v singleCap nonNum 0 no no no no no no noEditors 0 stopPunct author
Aho, , A Ah Aho Aho, , o, ho, Aho, aho InitCap nonNum 4 no no lastName no no no noEditors 0 contPunct author
R. . R R. R. R. . R. R. R. r singleCap nonNum 0 no no no no no no noEditors 1 stopPunct author
Sethi, , S Se Set Seth , i, hi, thi, sethi InitCap nonNum 4 no no lastName no no no noEditors 1 contPunct author
and a a an and and d nd and and and others nonNum 0 no no no no no no noEditors 2 others author
J. . J J. J. J. . J. J. J. j singleCap nonNum 4 no no lastName no no no noEditors 2 stopPunct author
Ullman. . U Ul Ull Ullm . n. an. man. ullman InitCap nonNum 4 no no lastName no no no noEditors 2 stopPunct author
Compilers: : C Co Com Comp : s: rs: ers: compilers InitCap nonNum 0 no no no no no no noEditors 3 contPunct booktitle
Principles, , P Pr Pri Prin , s, es, les, principles InitCap nonNum 0 no no no no no no noEditors 3 contPunct booktitle
Techniques, , T Te Tec Tech , s, es, ues, techniques InitCap nonNum 0 no no no no no no noEditors 4 contPunct booktitle
and a a an and and d nd and and and others nonNum 0 no no no no no no noEditors 4 others booktitle
Tools. . T To Too Tool . s. ls. ols. tools InitCap nonNum 4 no no lastName no no no noEditors 4 stopPunct booktitle
Addison-Wesley, , A Ad Add Addi , y, ey, ley, addisonwesley InitCap nonNum 0 no no no no no no noEditors 5 contPunct publisher
Reading, , R Re Rea Read , g, ng, ing, reading InitCap nonNum 20 no no lastName no placeName no noEditors 5 contPunct location
MA, , M MA MA, MA, , A, MA, MA, ma AllCap nonNum 4 no no lastName no no no noEditors 6 contPunct location
second a s se sec seco d nd ond cond second others nonNum 4 no no lastName no no no noEditors 6 others note
edition, , e ed edi edit , n, on, ion, edition others nonNum 0 no no no no no no noEditors 6 contPunct note
1986. . 1 19 198 1986 . 6. 86. 986. 1986 others year 0 no no no no no no noEditors 7 stopPunct date

B. . B B. B. B. . B. B. B. b singleCap nonNum 32 no no no no no publisherName noEditors 0 stopPunct author
Shneiderman. . S Sh Shn Shne . n. an. man. shneiderman InitCap nonNum 0 no no no no no no noEditors 0 stopPunct author
Tree a T Tr Tre Tree e ee ree Tree tree InitCap nonNum 0 no no no no no no noEditors 0 others title
visualization a v vi vis visu n on ion tion visualization others nonNum 0 no no no no no no noEditors 1 others title
with a w wi wit with h th ith with with others nonNum 0 no no no no no no noEditors 1 others title
tree-maps: : t tr tre tree : s: ps: aps: treemaps others nonNum 0 no no no no no no noEditors 2 contPunct title
A A A A A A A A A A a singleCap nonNum 32 no no no no no publisherName noEditors 2 others title
2-d a 2 2- 2-d 2-d d -d 2-d 2-d 2d others hasDig 0 no no no no no no noEditors 2 others title
space a s sp spa spac e ce ace pace space others nonNum 4 no no lastName no no no noEditors 3 others title
filling a f fi fil fill g ng ing ling filling others nonNum 0 no no no no no no noEditors 3 others title
approach. . a ap app appr . h. ch. ach. approach others nonNum 0 no no no no no no noEditors 4 stopPunct title
ACM A A AC ACM ACM M CM ACM ACM acm AllCap nonNum 0 no no no no no no noEditors 4 others journal
Transactions a T Tr Tra Tran s ns ons ions transactions InitCap nonNum 0 no no no no no no noEditors 4 others journal
on a o on on on n on on on on others nonNum 4 no no lastName no no no noEditors 5 others journal
Graphics, , G Gr Gra Grap , s, cs, ics, graphics InitCap nonNum 0 no no no no no no noEditors 5 contPunct journal
11(1) ) 1 11 11( 11(1 ) 1) (1) 1(1) 111 others possibleVol 0 no no no no no no noEditors 6 others volume
1-39, , 1 1- 1-3 1-39 , 9, 39, -39, 139 others possiblePage 0 no no no no no no noEditors 6 contPunct pages
Jan. . J Ja Jan Jan. . n. an. Jan. jan InitCap nonNum 15 maleName femaleName lastName monthName no no noEditors 6 stopPunct date
1992. . 1 19 199 1992 . 2. 92. 992. 1992 others year 0 no no no no no no noEditors 7 stopPunct date

Murthy, , M Mu Mur Murt , y, hy, thy, murthy InitCap nonNum 4 no no lastName no no no noEditors 0 contPunct author
S. . S S. S. S. . S. S. S. s singleCap nonNum 32 no no no no no publisherName noEditors 0 stopPunct author
K., , K K. K., K., , ., K., K., k singleCap nonNum 0 no no no no no no noEditors 0 contPunct author
Kasif, , K Ka Kas Kasi , f, if, sif, kasif InitCap nonNum 0 no no no no no no noEditors 0 contPunct author
S., , S S. S., S., , ., S., S., s singleCap nonNum 32 no no no no no publisherName noEditors 0 contPunct author
Salzberg, , S Sa Sal Salz , g, rg, erg, salzberg InitCap nonNum 4 no no lastName no no no noEditors 1 contPunct author
S., , S S. S., S., , ., S., S., s singleCap nonNum 32 no no no no no publisherName noEditors 1 contPunct author
& & & & & & & & & & empty AllCap nonNum 0 no no no no no no noEditors 1 others author
Beigel, , B Be Bei Beig , l, el, gel, beigel InitCap nonNum 0 no no no no no no noEditors 1 contPunct author
R. . R R. R. R. . R. R. R. r singleCap nonNum 0 no no no no no no noEditors 2 stopPunct author
(1993). . ( (1 (19 (199 . ). 3). 93). 1993 others year 0 no no no no no no noEditors 2 stopPunct date
OC A O OC OC OC C OC OC OC oc AllCap nonNum 0 no no no no no no noEditors 2 others title
1 0 1 1 1 1 1 1 1 1 1 others 1dig 0 no no no no no no noEditors 2 others title
Randomized a R Ra Ran Rand d ed zed ized randomized InitCap nonNum 0 no no no no no no noEditors 3 others title
induction a i in ind indu n on ion tion induction others nonNum 0 no no no no no no noEditors 3 others title
of a o of of of f of of of of others nonNum 48 no no no no placeName publisherName noEditors 3 others title
oblique a o ob obl obli e ue que ique oblique others nonNum 0 no no no no no no noEditors 3 others title
decision a d de dec deci n on ion sion decision others nonNum 0 no no no no no no noEditors 4 others title
trees. . t tr tre tree . s. es. ees. trees others nonNum 4 no no lastName no no no noEditors 4 stopPunct title
In a I In In In n In In In in InitCap nonNum 4 no no lastName no no no noEditors 4 others booktitle
Proceedings a P Pr Pro Proc s gs ngs ings proceedings InitCap nonNum 0 no no no no no no noEditors 4 others booktitle
of a o of of of f of of of of others nonNum 48 no no no no placeName publisherName noEditors 5 others booktitle
the a t th the the e he the the the others nonNum 32 no no no no no publisherName noEditors 5 others booktitle
Eleventh a E El Ele Elev h th nth enth eleventh InitCap nonNum 0 no no no no no no noEditors 5 others booktitle
National a N Na Nat Nati l al nal onal national InitCap nonNum 0 no no no no no no noEditors 5 others booktitle
Conference a C Co Con Conf e ce nce ence conference InitCap nonNum 0 no no no no no no noEditors 6 others booktitle
on a o on on on n on on on on others nonNum 4 no no lastName no no no noEditors 6 others booktitle
Artificial a A Ar Art Arti l al ial cial artificial InitCap nonNum 0 no no no no no no noEditors 6 others booktitle
Intelligence, , I In Int Inte , e, ce, nce, intelligence InitCap nonNum 0 no no no no no no noEditors 6 contPunct booktitle
pp. . p pp pp. pp. . p. pp. pp. pp others nonNum 0 no no no no no no noEditors 7 stopPunct pages
322-327. . 3 32 322 322- . 7. 27. 327. 322327 others possiblePage 0 no no no no no no noEditors 7 stopPunct pages
Washington, , W Wa Was Wash , n, on, ton, washington InitCap nonNum 21 maleName no lastName no placeName no noEditors 7 contPunct location
D. . D D. D. D. . D. D. D. d singleCap nonNum 0 no no no no no no noEditors 7 stopPunct location
C. . C C. C. C. . C. C. C. c singleCap nonNum 0 no no no no no no noEditors 8 stopPunct location
MIT A M MI MIT MIT T IT MIT MIT mit AllCap nonNum 0 no no no no no no noEditors 8 others publisher
Press. . P Pr Pre Pres . s. ss. ess. press InitCap nonNum 36 no no lastName no no publisherName noEditors 8 stopPunct publisher

Leroy, , L Le Ler Lero , y, oy, roy, leroy InitCap nonNum 5 maleName no lastName no no no noEditors 0 contPunct author
